S_i,A_i
76,94
32,22
61,53
12,67
45,78
38,66
63,39
40,37
20,83
5,94
74,24
26,67
35,78
49,25
15,55
89,24
33,45
13,50
71,55
83,50
83,83
75,84
36,57
42,74
14,29
68,67
8,5
56,66
47,24
78,48
17,47
78,11
48,62
2,39
76,20
35,25
86,10
89,95
38,76
76,51
12,100
43,92
97,64
41,76
60,56
93,35
89,3
60,27
58,6
23,74
25,39
11,9
23,63
57,67
38,14
36,98
52,27
10,80
43,98
94,17
68,77
76,44
86,25
44,90
12,92
95,15
3,18
24,39
75,42
88,40
46,86
32,22
22,94
75,100
4,9
33,53
59,35
23,39
52,84
25,51
39,55
54,29
87,68
12,97
13,25
25,20
45,2
99,94
61,88
8,2
71,89
66,5
39,87
85,52
100,41
79,7
88,62
16,66
56,50
46,1
85,80
80,99
76,10
73,55
81,60
16,35
19,44
52,53
22,27
75,48
94,61
74,63
84,18
18,85
20,2
28,69
97,91
10,9
48,8
37,56
44,10
5,38
27,52
57,79
72,48
68,68
50,59
65,39
17,25
68,84
27,74
96,72
13,77
79,86
59,20
28,48
20,17
77,19
79,73
75,38
94,2
51,79
1,11
39,69
79,69
9,62
89,76
85,64
11,42
67,64
29,64
47,34
74,90
16,52
72,44
68,21
90,40
47,13
95,57
76,4
45,75
14,34
78,8
3,26
94,67
70,51
99,88
52,13
72,4
80,27
89,40
8,61
77,2
98,22
92,80
36,23
6,94
90,30
5,59
29,11
49,20
60,22
13,90
25,32
72,45
3,22
78,13
44,7
92,66
64,7
21,11
6,98
19,4
23,41
56,59
29,16
85,3
48,61
17,10
92,88
81,5
47,69
89,56
95,12
100,88
95,99
96,67
30,52
100,84
8,1
18,72
58,1
87,48
35,7
33,38
76,10
94,40
84,41
43,50
59,47
95,59
63,55
37,97
75,42
42,36
59,27
79,66
60,36
28,25
52,79
27,61
8,56
93,47
71,86
79,50
28,82
60,57
48,33
91,88
84,60
36,12
16,13
2,45
10,3
62,98
75,95
8,1
86,12
76,71
92,96
26,73
73,19
82,6
47,47
45,72
96,12
39,83
7,56
71,88
50,39
17,41
71,87
2,44
3,19
69,94
16,89
83,49
97,96
96,31
31,7
61,30
70,62
94,87
40,17
52,58
51,44
22,42
88,32
74,65
88,85
47,49
65,68
88,38
15,30
83,45
4,84
92,28
50,87
52,38
77,35
91,92
98,61
23,48
48,86
54,14
18,81
51,78
52,91
23,60
97,96
89,44
12,60
37,83
27,21
36,5
61,29
2,33
20,8
76,44
16,63
74,39
67,74
93,26
29,61
17,59
47,3
40,90
25,16
68,81
22,56
81,25
77,3
49,35
10,67
65,54
2,42
79,92
84,75
83,51
91,13
10,99
96,43
15,26
97,6
92,92
19,74
93,91
14,96
27,45
62,47
79,26
85,66
52,76
37,70
46,59
89,42
49,90
58,34
44,45
78,59
37,76
68,73
74,95
32,56
98,12
60,23
40,91
76,30
97,69
24,36
72,58
3,41
97,42
12,17
54,34
11,51
4,6
61,73
29,84
60,39
52,17
69,41
24,44
90,97
1,80
76,35
73,24
71,43
78,96
49,32
1,13
31,87
24,31
62,34
67,13
68,33
26,1
73,43
34,58
28,58
79,59
93,19
32,28
65,42
71,87
60,53
51,77
42,20
42,67
70,76
90,43
37,48
75,44
73,86
42,23
76,73
53,70
80,69
96,33
96,63
88,93
4,15
58,50
73,83
93,25
21,12
13,17
50,37
88,17
1,63
47,52
16,37
82,46
8,45
75,61
55,16
38,32
13,53
83,6
18,23
5,43
24,30
71,71
79,30
58,96
24,37
36,33
50,38
41,4
65,98
59,5
75,71
69,81
22,19
49,73
20,69
64,35
100,5
91,36
60,65
29,45
21,84
61,97
12,92
68,34
57,30
91,77
72,37
23,84
74,6
21,76
52,2
26,51
33,92
59,45
39,7
99,65
73,63
11,62
12,45
13,93
17,21
32,12
67,36
69,5
88,14
26,9
52,6
41,58
94,42
51,24
22,40
33,89
88,32
10,100
63,48
72,86
24,75
54,69
93,40
79,8
68,67
58,26
6,52
96,54
96,8
37,81
83,2
8,45
96,40
90,86
84,93
30,6
9,97
96,57
76,91
22,14
47,15
58,38
48,75
2,91
9,22
7,14
70,94
61,57
97,80
2,4
62,79
37,61
42,75
84,24
19,93
1,8
39,28
3,23
39,51
23,65
63,37
68,78
30,30
14,7
99,90
98,62
50,97
57,43
77,40
68,72
50,54
87,66
