S_i,A_i
16,75
72,5
16,11
77,15
48,92
42,60
64,32
84,19
48,15
44,55
16,41
87,57
73,97
8,38
61,70
42,87
45,27
60,82
100,92
30,65
24,28
11,72
60,81
78,75
37,76
46,82
48,22
22,5
48,20
98,18
62,25
24,62
21,80
4,50
53,87
64,5
57,61
92,69
73,65
18,46
3,37
40,39
61,4
16,41
78,55
29,19
24,98
5,70
63,46
86,69
23,33
100,83
22,72
7,13
31,24
27,16
12,48
57,18
83,79
82,70
85,79
17,32
75,1
91,82
12,66
38,34
89,56
36,26
9,57
81,100
4,2
55,89
13,100
66,42
99,95
75,36
83,73
88,99
92,5
35,36
71,29
68,51
99,11
13,22
68,15
67,69
35,75
99,3
26,49
52,98
38,57
93,42
30,25
82,79
10,51
5,18
9,52
48,60
63,27
13,81
92,30
3,54
36,46
53,99
52,19
89,47
45,24
7,69
71,37
86,38
32,80
74,83
26,74
30,25
71,46
86,60
75,95
45,68
16,15
71,20
48,1
12,76
11,70
29,41
17,68
87,28
59,61
79,74
84,70
68,17
78,59
68,73
72,81
17,40
54,42
72,26
50,76
3,74
92,2
85,76
3,20
86,81
7,11
41,60
9,79
70,82
18,80
30,12
68,99
32,8
49,17
96,92
88,58
18,27
66,67
79,65
6,28
7,93
78,46
61,30
45,12
71,45
69,56
25,28
51,58
36,9
14,21
33,16
81,17
94,83
39,54
30,89
21,7
75,42
31,64
7,44
52,49
56,97
50,93
20,19
19,85
58,68
8,77
13,56
51,54
14,99
41,8
20,14
20,75
67,8
68,79
17,47
84,27
38,98
76,8
92,10
77,19
95,29
82,50
39,96
93,92
24,74
71,14
76,80
95,81
37,11
31,7
48,50
6,6
72,72
57,1
47,16
28,23
6,11
90,70
24,77
69,52
71,79
5,66
31,11
45,3
81,88
32,11
19,95
74,72
38,4
25,88
67,45
77,100
89,76
68,100
25,79
95,99
96,98
33,38
77,51
6,90
44,54
11,11
9,69
40,65
33,43
73,24
95,81
46,78
68,68
11,23
67,22
23,47
24,28
93,89
90,91
40,91
95,25
50,59
51,82
89,46
3,57
72,23
64,88
78,73
66,80
66,13
21,32
11,100
99,76
13,32
60,81
79,18
45,8
51,8
98,31
4,60
62,15
70,42
71,7
94,76
100,18
100,72
14,74
100,62
87,24
92,53
54,37
25,77
3,7
23,25
37,84
12,86
52,80
100,53
95,68
100,29
74,13
68,73
20,10
49,57
51,48
71,39
20,27
58,17
46,77
38,46
55,49
32,28
3,1
97,1
48,27
35,87
18,24
49,79
48,63
75,3
2,79
74,66
65,13
61,98
41,40
98,77
41,88
72,57
41,58
4,15
67,22
79,43
29,61
10,67
64,73
34,98
38,73
49,31
22,17
62,93
29,45
25,66
38,12
49,82
97,97
68,93
50,36
80,70
49,96
59,72
100,73
2,32
42,45
74,7
19,5
17,100
73,95
48,96
77,50
69,98
79,53
27,5
84,79
88,8
75,40
16,44
46,85
55,43
37,21
27,32
77,23
14,4
24,40
98,77
66,30
9,79
87,87
42,65
82,19
27,87
14,55
43,28
22,72
95,70
81,49
4,80
98,45
3,73
70,10
34,96
42,38
90,69
69,10
6,7
40,96
12,55
98,44
28,15
18,32
11,62
11,6
37,52
46,98
22,3
59,45
23,37
32,58
100,94
27,19
71,83
62,41
51,48
8,71
99,35
43,79
89,99
58,89
93,24
18,95
63,17
60,8
81,68
98,83
32,2
96,61
50,10
78,56
21,31
75,71
15,89
99,42
21,31
33,30
39,45
30,54
6,17
7,48
62,57
39,5
82,6
45,72
100,69
34,94
88,58
65,94
25,50
56,58
69,16
67,75
67,49
30,25
20,97
73,81
54,51
19,77
19,56
33,26
11,86
11,19
2,41
67,75
81,47
26,4
46,78
9,23
65,33
17,1
24,31
15,66
71,10
21,25
43,74
73,55
27,37
29,44
71,31
97,14
43,46
28,69
89,88
7,49
94,75
62,24
91,66
70,4
10,83
100,6
50,31
5,73
59,54
63,45
80,95
24,85
56,85
82,93
59,41
27,98
10,67
30,37
17,32
76,44
33,9
42,13
70,3
69,78
41,40
98,15
13,25
60,50
75,95
25,36
61,74
63,41
54,1
63,97
69,8
48,78
31,78
63,20
54,100
36,36
83,62
19,29
84,81
40,94
64,72
94,42
87,43
20,85
91,46
54,4
96,82
22,17
84,25
9,50
27,25
48,28
19,18
46,53
78,47
57,40
82,87
56,91
64,91
57,58
100,4
42,91
11,31
54,79
37,91
74,77
8,15
94,80
5,37
23,73
39,59
36,26
7,44
81,61
77,24
98,67
5,63
51,28
30,45
88,92
46,96
99,26
20,7
94,63
29,87
23,88
32,51
30,81
68,37
33,81
15,77
17,73
38,63
70,50
1,60
18,70
18,95
100,46
92,10
2,47
47,96
19,51
17,96
3,12
85,24
68,18
71,17
77,86
15,70
70,49
34,69
32,11
72,70
46,33
22,73
84,81
46,7
49,18
92,96
41,53
50,86
99,63
42,53
28,20
96,83
81,51
100,33
9,33
88,39
74,45
100,82
33,23
93,68
7,79
55,93
45,25
46,55
3,92
75,69
32,54
60,66
25,53
98,47
75,76
91,9
46,77
74,55
95,14
39,45
6,38
51,59
59,18
99,47
94,25
72,93
56,97
67,41
1,9
40,89
24,31
14,71
4,10
68,6
2,47
3,55
25,3
83,8
96,86
83,76
9,15
78,59
14,84
16,21
41,69
75,11
53,2
37,59
22,60
94,75
76,54
82,64
27,87
83,57
6,40
39,49
85,33
14,11
23,18
15,76
93,86
62,41
93,26
5,40
46,70
88,61
25,57
6,87
25,39
44,81
34,2
77,99
46,36
5,94
88,3
94,76
44,95
7,58
3,34
61,78
83,87
18,78
22,8
99,31
20,85
75,89
73,22
9,43
72,88
91,38
41,91
49,31
87,75
1,46
3,24
32,58
69,12
99,4
44,48
53,8
9,80
13,34
54,81
35,97
27,84
41,91
64,11
84,5
37,64
28,42
4,11
31,85
39,98
40,12
61,88
85,58
4,4
96,24
2,51
30,71
53,5
3,92
3,3
33,23
28,11
90,40
1,25
85,67
2,64
58,73
94,87
7,71
90,92
12,23
98,96
91,31
96,82
34,64
92,42
64,12
43,79
72,49
95,58
62,68
17,44
29,100
29,30
16,40
86,12
80,24
60,74
65,17
99,33
26,41
97,27
29,97
1,74
11,70
55,94
20,23
23,46
23,44
98,19
61,45
56,83
57,44
24,42
69,43
62,80
18,87
31,48
27,45
32,60
54,72
46,86
12,86
56,79
52,67
68,2
65,100
56,62
82,8
17,68
2,31
63,31
77,50
1,32
36,81
9,42
13,86
21,4
16,67
81,57
59,94
25,80
15,48
59,32
94,59
14,72
62,44
34,35
42,32
83,72
80,67
52,91
80,63
10,28
55,85
17,5
99,79
65,67
5,68
86,40
83,39
84,27
98,78
93,65
7,52
74,67
26,11
91,38
75,83
47,86
30,13
9,71
39,44
39,9
47,93
83,62
67,26
10,58
11,42
59,83
57,18
26,77
55,76
61,33
86,93
64,80
51,71
94,44
72,83
41,50
67,19
44,57
22,36
27,45
29,29
68,78
52,17
19,29
24,24
41,56
81,81
85,39
78,41
78,60
56,16
38,5
19,5
81,43
56,76
30,56
34,100
33,37
12,85
91,7
65,52
41,7
20,79
81,42
34,49
89,52
63,79
8,6
97,96
32,61
2,77
30,97
49,91
43,19
54,37
81,100
11,64
57,63
52,57
15,27
27,19
95,61
58,2
30,11
29,77
20,85
84,36
68,48
27,81
48,86
47,54
48,60
61,74
16,33
41,73
88,33
40,35
26,52
16,76
43,14
19,59
67,63
51,86
34,22
70,1
42,57
70,82
8,5
42,64
80,28
34,27
58,36
88,90
50,7
19,56
65,83
29,1
90,100
77,72
13,90
23,15
88,29
89,42
46,54
13,8
39,89
61,41
92,38
94,74
27,48
14,82
99,8
60,60
23,92
75,20
62,34
54,2
57,22
58,25
65,4
48,13
55,84
65,18
37,86
86,22
38,19
36,62
88,48
60,1
9,18
32,3
90,11
84,7
37,26
75,22
44,59
44,23
19,77
78,65
78,80
90,76
18,59
81,37
93,89
22,56
43,56
25,59
98,93
76,56
36,8
58,4
22,1
35,3
10,60
42,95
28,46
46,9
100,37
42,6
11,48
73,63
46,70
35,87
81,72
61,41
65,69
81,82
76,94
81,85
9,4
75,53
14,38
19,10
60,79
47,100
36,58
1,8
99,95
40,47
95,9
80,54
13,27
25,16
84,46
47,38
43,1
45,18
24,2
15,71
42,43
56,70
86,32
1,57
45,48
51,48
4,14
93,13
52,1
95,31
58,10
52,45
48,8
69,76
10,78
49,22
58,31
39,10
60,54
2,64
22,75
69,66
92,25
48,17
91,25
68,83
23,5
13,25
82,3
28,34
77,54
33,56
33,13
85,46
3,54
10,41
26,10
43,15
98,44
79,70
48,92
44,32
4,84
90,65
99,13
37,50
66,89
95,83
40,31
12,2
42,64
2,6
95,6
26,9
23,94
100,71
36,52
61,99
76,78
8,80
59,99
73,65
40,96
83,27
85,26
3,25
15,99
89,97
4,13
46,48
11,40
18,80
8,7
73,42
3,74
65,51
91,70
41,97
52,42
95,4
35,11
5,27
21,6
84,17
39,75
12,85
63,51
38,2
74,68
45,89
61,34
78,77
46,54
33,7
2,16
59,29
21,26
67,5
48,37
49,60
83,39
8,57
47,25
74,30
6,90
88,33
94,25
35,55
48,27
15,83
46,6
59,94
73,4
95,28
54,19
1,70
87,93
2,8
66,25
44,38
59,11
22,16
91,6
93,9
97,91
25,49
53,33
96,96
9,73
23,84
96,33
40,80
28,94
91,9
87,12
92,10
2,78
62,78
76,14
55,52
21,53
84,15
79,47
45,42
55,7
100,26
20,70
85,91
29,90
62,55
40,87
82,83
69,22
45,61
32,39
51,25
61,35
100,8
60,11
21,63
90,84
24,1
21,76
40,32
25,88
53,58
4,40
79,40
51,39
38,15
79,99
1,100
66,97
50,88
56,55
37,53
67,75
50,74
53,99
38,86
26,44
15,45
40,80
57,19
61,51
56,14
57,31
27,44
98,6
16,19
46,70
35,55
55,34
10,23
17,70
83,71
20,45
50,45
74,55
30,74
67,71
16,25
14,59
40,20
15,32
9,29
83,30
35,37
49,10
83,44
95,5
23,90
62,2
70,83
66,52
55,47
47,51
71,61
90,64
71,57
98,49
58,28
40,92
53,79
93,3
4,26
68,48
55,62
59,67
73,83
93,65
98,92
69,76
65,15
77,20
95,78
38,72
30,43
96,1
79,28
38,38
88,7
96,64
34,52
50,41
59,37
74,50
1,43
52,87
78,91
71,7
52,66
77,32
53,76
92,29
77,71
16,83
63,63
65,16
66,46
48,99
58,59
55,44
79,68
52,60
27,68
49,23
43,53
54,44
39,55
35,38
96,20
11,44
22,19
40,72
20,10
76,32
50,89
67,94
97,31
26,28
15,12
69,57
13,36
10,92
99,45
61,97
45,27
79,80
20,99
53,18
53,54
92,86
52,9
32,41
63,43
56,43
3,84
39,46
43,50
54,76
64,13
72,31
83,48
45,32
72,71
70,90
21,49
2,21
23,71
52,97
13,78
84,87
53,6
73,30
85,3
37,61
93,63
4,38
20,57
40,93
54,44
97,14
88,67
39,43
38,91
27,50
28,99
7,85
95,79
84,15
18,43
90,79
55,87
32,50
13,10
86,41
86,82
5,6
75,56
54,88
73,4
24,69
93,35
32,9
84,75
10,12
46,8
57,14
76,87
44,100
53,77
92,38
11,68
75,87
90,33
49,54
37,9
49,56
92,80
55,61
82,34
52,74
44,37
1,53
29,56
43,84
74,86
71,67
84,37
99,8
23,71
79,21
54,50
73,16
67,62
6,38
58,10
57,53
9,25
98,6
98,23
73,72
52,70
1,56
16,41
24,35
9,32
68,4
67,90
74,68
84,3
15,96
25,33
80,85
84,46
38,68
43,12
39,47
75,83
4,11
72,44
89,90
42,41
40,45
90,9
55,43
40,21
59,64
15,42
44,23
5,76
99,50
100,52
85,69
73,74
87,32
85,34
27,21
92,21
57,99
94,31
4,3
81,96
68,44
76,34
2,25
31,34
1,4
93,29
35,97
75,64
85,100
26,82
36,42
77,19
87,71
22,4
77,99
73,97
73,41
22,95
11,60
53,43
20,69
67,97
65,10
39,39
99,38
60,91
81,55
88,17
92,5
27,52
65,5
22,69
2,1
23,34
75,66
95,63
82,81
12,61
100,41
43,27
38,9
97,93
87,63
25,64
77,5
71,17
23,2
76,97
67,57
77,75
51,28
73,25
33,10
4,99
90,9
68,39
23,57
59,46
41,82
20,75
35,75
36,70
67,71
52,92
20,45
8,76
73,35
11,70
46,52
83,99
2,1
98,83
30,92
36,47
73,43
96,75
11,90
17,77
41,3
2,64
73,68
98,94
20,47
65,34
32,89
2,26
71,79
73,29
72,75
89,16
8,96
4,10
65,40
53,23
45,80
83,35
71,19
73,5
29,48
35,21
52,1
59,19
43,76
55,32
24,44
87,71
23,10
77,92
1,19
94,65
85,6
22,68
90,66
33,50
2,45
88,31
51,74
34,12
73,43
21,17
29,74
33,48
87,14
98,84
38,73
100,25
52,10
46,40
1,48
44,1
35,66
21,77
47,89
91,32
64,7
29,75
12,35
92,53
69,98
93,36
42,24
7,61
82,22
31,39
36,34
32,53
30,69
79,40
2,3
43,27
86,15
39,35
7,68
23,66
82,87
45,40
25,1
55,25
49,99
46,35
22,83
85,79
97,91
28,18
59,95
20,25
47,85
97,38
31,16
44,66
94,36
24,78
48,59
37,45
98,70
33,81
62,90
8,76
84,38
63,19
12,76
44,88
71,46
66,93
85,39
84,43
50,72
82,71
56,2
43,16
35,93
60,89
3,76
3,9
41,27
24,9
79,2
37,75
5,49
15,100
75,38
68,97
30,10
100,80
51,88
34,83
77,64
95,30
40,94
79,82
97,64
89,37
18,65
10,48
74,47
23,79
77,71
1,91
72,35
49,58
38,22
86,95
97,58
3,38
95,26
47,36
100,30
66,7
99,97
95,92
87,14
91,8
45,80
66,59
19,93
99,62
1,33
52,40
55,62
5,35
3,24
74,69
91,4
89,77
37,58
26,67
88,92
63,87
78,80
82,66
65,75
22,50
28,55
78,28
77,100
57,72
61,80
74,99
92,30
61,96
68,35
79,55
54,91
70,34
2,2
38,27
78,52
82,4
88,76
19,88
66,86
13,33
18,43
87,52
72,90
54,74
17,58
52,79
63,19
91,11
69,24
44,25
13,37
72,93
18,75
24,67
52,7
33,40
53,72
59,30
63,4
58,7
97,46
1,68
89,31
86,56
28,12
41,43
89,42
5,43
11,79
6,52
88,39
8,20
59,2
99,85
45,24
99,87
91,38
56,40
27,68
53,36
74,24
59,27
70,59
74,73
70,75
46,95
91,64
54,76
3,86
15,91
82,80
51,62
82,28
88,18
15,37
89,10
22,49
81,53
3,58
14,3
27,23
27,81
56,86
65,67
72,98
64,59
33,21
9,31
10,100
67,66
76,90
44,44
24,73
32,3
83,81
16,16
82,17
64,53
20,2
63,82
51,74
69,76
47,39
27,82
83,13
68,40
3,85
98,46
61,55
12,96
74,89
65,7
70,10
41,62
86,89
61,12
20,41
63,72
87,22
49,97
94,91
63,11
77,2
77,7
19,90
29,100
67,91
6,90
67,45
78,38
6,85
44,3
38,28
100,23
16,31
22,94
4,8
16,44
91,24
92,33
59,69
75,36
52,57
33,57
31,46
84,82
93,75
37,3
36,18
92,83
65,6
53,42
30,51
63,26
90,46
13,6
56,30
100,25
6,47
13,73
90,39
80,36
30,75
13,34
20,96
30,63
42,15
65,15
14,71
45,8
53,36
24,36
75,46
58,48
5,26
27,11
50,13
30,46
12,20
42,22
58,10
19,62
36,94
100,46
4,37
81,23
46,1
58,48
32,80
1,74
52,73
86,11
10,35
70,38
46,12
70,29
48,22
26,9
37,3
32,53
9,67
75,10
69,33
84,85
2,15
72,43
63,44
89,22
81,83
69,95
19,73
5,6
54,41
5,3
81,3
95,52
10,77
16,17
10,83
80,19
20,22
53,51
65,1
24,76
10,8
82,48
4,76
71,3
41,51
100,57
98,78
39,70
27,85
4,78
45,20
32,36
11,29
76,25
99,55
74,70
3,55
62,2
74,48
18,22
27,47
49,40
3,19
68,59
96,72
63,18
73,88
58,73
63,69
68,78
56,33
92,92
77,82
92,87
12,93
72,24
8,81
6,54
35,46
87,7
93,5
87,40
85,83
64,9
16,78
23,20
74,7
93,92
42,60
8,36
52,19
21,34
74,9
84,76
85,83
36,99
9,7
43,3
40,25
61,50
80,12
60,93
69,80
65,24
34,20
60,10
51,20
67,49
92,71
43,30
25,16
48,65
11,3
61,78
69,23
65,13
8,52
70,23
54,79
82,50
91,82
28,46
81,99
18,1
66,15
82,77
4,99
47,25
19,46
20,97
52,17
19,3
52,55
54,37
45,14
84,33
37,10
71,37
24,71
62,11
80,5
29,77
60,39
18,84
97,33
1,14
81,39
60,23
39,11
100,70
2,20
41,30
64,49
59,98
31,15
42,8
70,6
63,79
15,33
81,44
15,76
78,86
37,85
69,6
24,93
9,3
72,72
61,20
58,54
23,13
20,26
53,66
11,72
15,93
98,36
98,53
23,2
12,56
39,61
92,18
74,70
79,68
8,49
86,4
91,92
69,72
46,32
81,82
6,21
92,56
76,25
91,65
20,93
67,20
10,81
75,52
37,10
20,55
69,21
40,71
79,69
69,28
75,14
26,67
15,82
19,40
26,75
39,60
79,43
60,9
65,6
100,21
24,43
73,52
32,21
96,42
86,14
73,66
41,10
66,49
94,19
42,93
75,16
19,64
18,63
8,99
64,28
24,87
40,95
85,67
5,23
96,16
40,8
17,10
70,34
30,32
24,6
32,2
30,76
86,77
32,4
14,76
26,76
19,2
93,33
77,74
44,22
32,81
30,71
17,71
58,57
41,30
34,93
91,92
50,43
25,52
98,24
14,74
48,95
17,60
3,77
28,88
44,63
55,75
77,13
55,74
84,68
37,27
17,15
69,47
75,54
87,17
50,24
98,58
64,18
10,52
70,66
70,40
5,65
25,55
16,56
22,25
80,85
97,43
98,8
58,81
51,83
94,14
55,1
17,57
4,97
57,66
91,90
37,44
72,59
9,91
17,32
18,80
50,12
40,48
63,31
27,11
39,59
45,37
22,95
25,32
7,63
60,54
20,39
1,70
83,63
78,17
50,19
94,93
2,42
62,33
6,91
72,59
29,80
2,27
61,91
48,60
75,84
17,97
56,44
5,63
17,43
76,37
66,23
66,95
16,92
23,17
61,54
32,45
97,7
30,9
21,85
58,81
40,5
83,44
43,28
22,99
76,44
87,19
98,93
51,69
78,7
56,55
50,77
9,75
38,34
2,77
15,72
42,19
72,99
9,38
92,54
51,98
72,66
75,31
37,73
24,58
11,83
23,49
51,89
41,63
25,25
45,77
2,52
33,48
4,24
13,78
88,3
53,40
10,34
13,80
73,29
10,47
91,73
95,3
56,99
74,97
20,19
89,12
2,87
31,25
11,23
32,59
9,57
86,97
21,15
93,45
87,61
99,69
70,95
22,13
97,84
1,75
43,85
12,20
94,11
57,41
95,56
92,87
1,99
30,88
96,83
25,1
44,49
41,49
18,55
67,21
16,38
84,13
78,20
8,49
65,93
41,33
31,91
3,1
84,12
13,50
95,56
65,75
74,11
52,54
26,98
58,16
48,16
70,28
77,15
29,6
25,79
80,33
61,57
18,19
80,93
74,50
18,80
56,82
70,10
59,72
26,24
55,23
97,91
69,61
10,69
94,45
96,45
98,47
8,55
8,73
87,66
12,83
10,100
46,39
6,58
9,8
40,50
35,84
66,81
41,79
38,57
26,92
91,53
9,84
23,33
46,25
33,31
62,8
52,90
67,78
70,45
37,31
7,88
46,46
67,33
39,2
51,97
15,50
82,57
83,36
40,93
16,2
61,84
88,62
