S_i,A_i
44,93
22,83
35,3
11,77
65,67
62,60
77,34
24,37
85,28
24,10
92,56
5,3
21,91
18,86
82,27
30,5
46,11
39,36
5,41
49,89
95,42
30,75
84,48
83,88
3,19
2,21
31,61
69,8
91,7
44,26
47,22
51,19
34,81
6,88
82,73
1,2
17,37
83,3
32,89
28,90
33,29
99,84
55,75
72,20
68,1
16,5
67,19
29,12
22,60
89,28
52,94
33,100
50,29
58,55
4,75
26,22
36,18
68,68
46,99
63,61
48,12
98,92
55,98
27,61
61,48
89,41
92,4
21,7
24,28
58,10
39,76
42,82
92,45
21,33
50,2
90,54
7,29
55,76
5,82
31,8
7,70
27,74
52,10
57,27
90,39
74,14
62,80
67,52
47,4
52,54
43,95
9,87
37,52
79,25
18,28
35,87
75,71
41,46
56,25
8,44
75,66
66,89
51,39
39,27
41,71
82,37
6,17
51,62
70,12
51,85
17,27
40,3
94,70
62,30
78,25
70,36
3,15
34,76
5,86
82,41
32,81
53,47
35,2
18,87
13,19
54,35
29,8
6,94
6,99
85,93
10,77
78,12
7,17
88,24
23,49
90,59
99,79
43,88
94,31
99,40
73,64
16,75
82,50
57,58
65,80
49,51
63,74
34,15
46,7
82,15
45,84
31,3
8,35
57,74
52,99
61,54
54,26
73,19
32,91
91,32
75,1
58,40
26,81
40,30
44,87
45,32
79,91
84,13
84,65
13,73
72,61
43,46
60,100
50,77
83,24
97,32
36,80
43,60
45,79
77,98
79,98
81,85
87,23
35,83
40,15
40,36
88,53
71,86
10,61
46,49
88,14
45,66
89,46
65,87
7,47
60,76
83,71
73,5
77,80
96,26
29,72
80,6
98,27
75,80
19,61
88,9
19,42
19,94
86,83
74,61
44,76
89,87
100,97
18,10
57,28
55,21
26,12
64,48
45,40
40,19
34,6
12,89
11,63
75,41
39,88
98,67
67,14
48,48
11,84
48,89
66,62
24,53
95,8
100,18
1,98
89,13
94,10
4,16
76,100
88,14
55,9
98,68
18,60
80,6
74,7
61,97
36,31
2,98
75,7
52,94
72,88
75,65
72,11
32,26
85,18
3,33
55,27
93,51
10,16
35,91
82,46
35,69
72,33
75,4
74,27
63,34
64,44
99,92
69,47
86,78
45,88
31,10
76,72
13,39
79,31
86,45
9,4
35,18
32,2
34,75
44,45
45,8
12,69
2,72
18,38
5,97
29,85
15,82
83,72
72,6
61,4
21,9
81,72
17,68
51,38
56,22
77,47
95,30
74,74
54,3
88,14
4,24
81,13
21,86
93,86
69,71
9,91
15,88
10,14
2,49
36,14
33,55
44,89
78,62
46,31
84,71
81,3
61,1
60,14
74,34
77,66
21,96
29,34
5,45
65,21
47,94
53,36
95,3
64,61
18,94
93,7
84,32
81,18
55,15
67,83
65,80
56,70
96,48
34,37
8,59
36,94
79,25
36,32
58,31
59,96
97,60
52,82
44,14
67,53
15,29
11,36
35,2
69,65
64,34
94,7
82,64
32,34
15,63
19,44
9,7
70,29
53,77
26,62
73,80
40,40
76,67
32,91
36,32
86,58
46,6
49,80
1,76
50,96
2,41
48,3
62,76
57,16
77,80
48,9
8,27
69,11
45,62
37,34
84,33
62,11
48,42
83,29
43,75
68,91
22,19
34,16
26,80
99,95
50,67
32,47
57,29
42,15
82,96
74,78
97,23
26,28
43,78
6,3
4,27
56,99
94,24
95,50
95,17
55,73
15,76
95,1
2,84
84,77
29,15
32,53
28,21
37,53
66,95
73,19
33,29
52,56
3,62
57,53
67,69
14,25
62,47
77,37
72,47
35,9
89,14
90,14
30,46
16,15
19,46
32,26
4,31
67,23
72,87
65,39
26,45
60,38
68,99
74,48
34,69
82,22
24,28
3,56
31,76
68,74
73,34
46,55
47,98
35,98
29,50
40,45
39,13
64,84
77,41
68,63
83,20
78,41
26,57
52,1
71,80
76,49
18,26
62,89
85,19
42,79
98,17
53,24
91,67
79,90
27,68
42,79
44,56
92,74
99,67
17,94
99,44
12,29
40,49
71,37
42,52
53,22
1,62
68,100
47,79
30,43
87,33
13,56
23,17
35,95
54,45
47,100
32,77
11,50
1,49
65,84
19,70
36,62
77,59
17,93
44,41
9,12
79,59
70,75
99,84
88,27
100,70
39,35
85,97
98,1
20,57
82,99
18,85
25,82
45,56
20,86
20,74
4,27
62,50
16,89
47,4
34,10
40,76
95,68
22,96
4,51
9,25
20,40
44,51
6,19
56,53
96,68
76,18
49,44
1,90
21,92
61,61
9,13
71,75
12,60
4,60
18,65
7,30
78,70
12,12
1,79
41,76
82,96
98,27
11,92
71,39
48,23
5,29
45,2
26,3
35,43
41,27
68,18
41,42
47,47
20,7
46,64
2,2
83,63
51,42
75,44
84,6
28,20
23,30
50,9
10,89
47,25
50,39
5,61
38,65
8,64
3,31
95,78
60,21
60,78
29,54
23,52
43,28
98,2
69,69
81,62
6,45
25,1
12,30
81,71
62,63
25,31
45,39
5,16
45,87
63,41
50,37
27,90
11,30
38,61
17,87
13,84
96,81
9,31
67,23
70,30
91,57
67,95
75,21
35,46
37,23
1,1
12,95
50,17
29,4
87,89
2,37
56,53
39,69
87,5
17,83
81,7
37,57
2,20
20,10
2,4
88,76
100,80
56,95
2,37
5,60
19,70
9,4
55,90
67,79
2,13
52,10
31,63
69,83
80,81
25,17
93,84
47,30
29,72
45,55
77,25
46,5
71,83
64,54
48,17
54,32
89,22
28,94
32,30
2,55
91,14
70,68
24,14
11,69
70,76
48,15
99,11
41,42
24,75
24,63
27,57
88,98
63,95
48,62
38,68
46,84
64,60
82,99
83,31
67,78
100,66
25,44
8,10
59,86
93,3
68,32
76,22
89,58
77,69
66,64
17,6
10,43
90,64
94,84
62,3
98,89
82,61
8,26
80,51
5,32
41,89
18,3
79,88
73,62
80,75
63,99
67,52
38,4
56,65
8,62
51,13
62,28
26,8
1,53
78,3
10,12
70,49
9,71
7,60
57,56
47,96
55,100
38,41
97,33
27,16
53,68
94,33
81,80
57,47
46,70
30,61
17,51
61,36
36,39
1,9
83,9
79,31
88,16
42,6
82,83
76,54
71,82
83,59
92,87
7,81
31,9
4,43
38,91
78,25
96,41
75,29
65,98
95,42
92,29
89,63
16,60
28,26
14,12
14,19
36,66
64,13
7,24
74,86
8,31
9,35
100,24
33,5
47,72
15,48
30,70
76,65
9,46
22,53
56,61
75,89
55,86
82,82
8,41
73,24
10,3
6,98
36,17
78,35
97,96
75,35
92,73
9,63
17,72
13,28
32,75
42,54
34,15
67,40
48,63
84,42
1,81
90,34
77,35
20,69
100,32
18,86
1,52
26,34
31,33
59,42
47,4
90,93
26,96
61,52
11,22
23,79
62,75
32,55
19,26
83,15
14,49
63,45
63,74
41,46
17,37
24,7
60,73
46,97
33,86
13,77
14,59
10,5
82,66
78,41
83,1
54,50
53,80
67,11
69,29
71,79
38,10
92,68
2,64
85,72
63,92
32,43
42,78
69,52
65,34
32,48
88,22
19,22
2,2
75,16
52,27
41,42
12,82
14,72
59,69
83,2
20,95
4,56
80,70
91,87
61,12
10,70
5,26
76,19
4,46
16,63
24,30
85,65
52,88
16,51
76,20
46,60
7,39
36,63
1,64
57,88
14,56
57,39
32,92
32,31
69,97
70,3
50,47
32,36
100,71
34,9
45,55
16,98
77,60
36,49
64,76
77,31
93,92
71,39
64,48
93,23
10,88
40,1
50,92
18,5
67,81
40,69
52,77
64,23
42,26
53,50
19,42
76,88
10,72
78,54
62,40
4,18
32,58
25,73
64,68
61,38
69,92
43,89
48,35
13,90
10,64
52,47
1,86
53,28
43,21
70,10
24,91
41,34
36,12
54,86
7,24
64,68
69,47
47,45
22,81
30,22
28,34
33,28
79,64
99,81
5,75
64,41
58,93
10,3
57,30
73,77
36,57
99,17
64,27
31,93
97,12
69,88
98,54
31,84
28,45
71,69
46,98
13,27
34,38
62,8
27,79
52,40
5,9
35,48
62,5
72,79
69,42
89,36
68,66
27,34
60,88
72,26
60,100
89,53
62,51
16,40
33,45
75,49
31,69
62,57
98,26
6,13
93,36
3,91
81,27
22,53
40,66
85,79
1,97
10,8
58,89
28,92
45,55
70,70
81,57
58,76
44,97
44,25
29,33
34,80
43,87
100,26
10,68
16,56
67,86
97,20
59,62
81,61
84,31
98,1
24,70
27,45
71,35
92,83
17,98
36,88
44,66
5,77
50,64
33,79
73,54
15,90
66,56
44,93
79,25
92,61
5,50
55,6
83,15
99,61
54,33
16,61
23,80
82,24
81,19
13,13
18,96
11,43
44,5
72,27
47,34
5,26
12,53
12,47
19,78
78,38
44,7
60,30
71,25
19,36
87,27
95,75
7,39
43,81
65,80
30,38
7,39
28,3
76,64
76,8
56,5
22,85
40,93
49,18
97,96
5,7
33,39
16,72
35,8
80,6
92,11
49,62
53,54
91,45
39,14
70,13
4,95
19,17
18,66
1,69
3,38
53,56
66,42
26,41
55,17
82,77
54,25
79,97
86,92
97,31
75,95
36,83
75,44
83,94
51,84
93,9
11,56
81,47
24,88
13,28
18,42
94,72
25,69
35,89
32,43
2,78
72,3
13,84
75,83
74,33
13,58
84,66
83,33
30,22
12,2
1,60
68,28
77,1
42,88
22,13
17,76
45,9
41,17
99,37
20,71
59,70
31,49
42,86
63,68
30,31
6,9
98,23
13,5
22,68
20,43
75,40
31,16
57,73
43,82
39,17
39,96
71,53
61,21
48,25
86,32
11,26
74,31
13,5
49,22
68,81
8,87
14,83
99,74
72,81
4,82
3,49
49,60
39,3
29,93
99,75
75,66
97,9
78,79
21,46
4,61
45,77
45,7
89,51
68,65
10,95
3,35
96,17
13,13
92,21
95,50
76,66
56,18
20,65
76,44
47,100
15,31
24,88
3,42
41,22
83,6
79,16
32,3
66,3
43,21
91,41
8,80
7,83
47,83
50,55
51,76
72,98
98,34
47,49
94,25
41,41
79,53
25,65
79,98
40,27
81,51
26,36
12,12
48,31
59,100
51,47
48,82
36,41
84,48
77,2
69,42
39,18
78,70
79,37
62,42
52,47
15,66
22,62
8,16
10,83
49,19
61,47
40,97
4,97
98,21
82,65
82,6
66,40
88,51
86,24
65,20
76,94
36,92
98,99
81,88
67,26
25,90
46,56
88,18
78,71
75,12
97,4
73,7
68,74
88,44
44,64
5,20
27,46
47,95
41,34
4,17
68,33
82,30
3,87
84,89
100,31
82,66
31,17
3,30
19,92
87,20
26,32
36,69
38,17
30,94
89,29
30,91
12,54
89,25
56,14
42,96
18,51
18,63
87,65
98,37
27,1
3,70
67,29
45,9
15,83
17,65
23,3
95,36
57,30
49,28
97,71
29,8
6,84
31,19
10,68
97,16
10,43
81,36
53,63
82,94
67,35
100,28
7,38
91,77
95,65
93,8
16,27
99,83
49,30
75,37
54,99
8,68
61,34
32,91
73,68
4,29
93,78
94,25
30,52
82,97
49,61
84,10
11,100
85,80
23,37
45,31
14,24
95,36
24,76
64,22
11,24
13,8
20,6
4,35
87,36
27,28
3,65
46,14
24,30
82,37
6,6
84,90
98,26
95,100
48,84
74,67
24,62
50,98
72,67
93,78
70,12
39,5
64,16
89,16
88,64
76,67
53,79
92,15
72,45
5,9
100,6
86,20
87,28
85,71
54,1
61,9
11,64
47,77
83,49
40,83
64,33
30,33
17,81
66,92
67,90
11,38
88,38
87,36
3,73
91,60
19,69
74,34
62,98
5,93
2,70
6,43
10,27
97,64
14,26
79,97
49,96
36,4
9,10
70,96
38,15
5,10
92,66
34,15
47,23
57,96
79,31
68,51
21,24
4,76
90,57
23,15
74,21
95,83
82,47
85,33
98,83
26,39
62,96
69,6
19,24
55,35
18,53
62,77
37,40
42,34
74,84
70,53
31,15
72,58
20,63
5,41
20,30
79,89
30,19
60,97
73,2
99,47
2,86
51,40
46,89
22,4
36,98
34,100
92,27
89,1
29,51
92,46
62,65
27,38
3,77
57,15
35,13
94,96
44,83
51,63
59,19
5,91
55,7
76,51
35,22
65,69
86,82
16,61
54,43
63,99
10,58
90,69
58,48
84,81
11,46
2,85
73,86
1,76
53,68
25,22
56,10
15,77
84,45
43,73
28,6
39,23
45,56
30,13
10,6
18,56
17,65
81,51
93,38
31,6
95,70
93,48
78,8
51,62
54,1
38,20
44,63
83,1
5,40
98,69
13,55
19,40
73,5
69,2
66,16
80,60
78,24
44,59
30,48
80,76
95,25
99,11
76,72
10,35
42,96
74,4
87,64
49,74
67,39
65,22
55,30
10,26
48,92
63,69
72,77
99,22
4,72
100,26
15,68
73,48
27,49
2,36
22,53
54,24
36,76
4,93
27,16
6,78
17,20
21,72
11,75
24,7
37,15
35,71
53,17
7,55
19,11
33,82
47,6
50,69
81,54
76,10
92,23
48,72
14,22
26,48
83,89
65,94
16,28
80,73
71,46
38,69
88,91
31,72
86,43
16,96
55,53
86,100
37,20
69,24
57,100
69,72
56,55
53,37
65,39
9,22
70,50
13,47
54,9
87,75
10,82
75,98
85,35
86,58
48,87
84,22
78,14
81,29
96,45
13,94
42,24
16,87
77,50
45,2
18,43
92,29
69,83
46,22
67,30
67,54
50,34
78,87
66,23
25,95
40,75
34,97
6,86
78,67
1,45
73,71
41,56
72,72
86,91
49,23
49,41
87,15
91,99
47,27
89,66
26,37
78,22
94,83
85,27
3,25
86,14
40,72
11,68
83,12
100,28
80,21
92,88
40,84
66,11
52,30
41,19
25,5
29,12
85,23
99,81
49,25
42,5
57,5
60,31
44,58
44,10
53,27
97,88
100,19
86,36
57,60
28,10
99,41
72,35
33,55
35,37
39,26
89,40
59,70
17,56
63,65
44,14
3,10
28,6
98,30
51,23
70,12
6,69
13,65
79,11
6,20
99,11
6,92
95,96
9,9
66,60
14,45
59,10
44,37
67,9
56,81
31,2
9,26
38,44
65,62
43,84
59,98
18,51
57,97
87,25
49,67
92,89
64,22
19,82
45,10
19,94
68,37
41,33
10,20
36,20
74,100
94,23
13,68
50,65
50,79
67,56
72,94
67,77
36,13
86,25
86,92
33,3
38,25
19,10
47,61
81,13
7,41
26,40
31,95
93,42
74,15
99,27
72,94
16,28
56,98
62,32
2,69
100,54
2,78
22,88
84,52
20,56
5,30
99,59
24,24
79,73
9,68
83,53
50,58
52,83
17,64
77,78
9,13
11,54
64,31
93,1
49,18
38,48
70,96
42,91
89,32
92,14
20,51
69,9
12,80
83,28
79,30
27,86
62,83
17,77
22,13
67,10
71,19
88,61
99,85
98,39
68,30
17,37
83,27
31,98
88,21
87,51
42,47
16,28
88,34
94,85
67,40
47,29
22,86
46,72
67,62
54,87
4,38
4,58
46,18
92,19
12,59
100,35
70,34
22,64
26,61
58,17
67,4
56,64
32,98
86,53
12,79
90,69
95,53
93,12
69,75
5,1
20,68
81,98
58,54
9,14
98,16
3,28
16,60
65,6
80,72
90,16
86,75
91,2
65,92
51,55
96,26
76,43
20,80
33,16
52,34
5,26
67,93
61,7
20,67
21,51
75,41
91,54
56,17
37,36
83,43
48,11
10,10
44,71
67,19
9,16
41,8
24,81
67,92
31,55
96,80
77,38
41,36
68,9
30,93
27,44
88,27
75,56
52,36
94,95
97,76
21,57
81,25
91,33
68,13
75,92
49,18
24,50
46,85
76,67
45,97
52,38
78,9
23,25
81,82
43,53
75,1
90,54
56,96
12,27
21,9
89,61
82,73
100,23
13,30
96,100
73,34
74,75
33,36
36,72
27,18
48,88
66,17
40,9
25,1
23,99
37,68
39,47
19,11
51,89
50,48
87,7
55,34
77,38
53,40
28,29
12,27
15,89
63,31
4,60
34,85
16,38
61,82
58,11
100,76
24,37
52,40
86,52
68,95
36,91
95,42
77,39
93,53
72,55
82,79
71,90
42,62
8,49
30,94
84,18
91,41
69,56
89,32
23,88
61,58
96,87
98,11
80,18
89,56
85,63
60,68
88,40
29,62
73,46
44,30
25,89
4,18
31,23
85,45
65,41
76,13
56,36
99,33
76,86
31,28
73,12
8,98
61,77
16,74
45,97
44,56
76,57
7,46
2,56
44,70
61,26
66,58
38,46
54,29
48,60
3,65
21,95
16,61
34,11
37,52
77,96
58,62
72,9
91,13
67,23
73,59
91,97
93,54
39,5
62,4
6,25
94,58
5,24
63,96
22,19
100,69
100,16
57,89
82,13
18,92
26,29
17,80
18,21
68,55
53,39
98,37
98,73
14,55
38,72
24,18
93,8
39,47
65,34
24,27
19,57
68,86
44,14
34,52
79,30
81,23
32,95
31,72
42,16
22,44
98,74
97,72
68,16
48,61
47,2
13,70
70,15
12,39
97,61
68,79
31,57
22,21
33,44
19,10
47,99
86,54
55,93
13,90
20,39
36,85
62,83
37,21
99,4
81,100
59,57
74,27
76,83
75,56
41,38
67,6
6,85
24,89
31,22
86,50
48,93
65,72
51,49
39,9
92,79
78,56
97,64
30,78
14,79
61,53
33,43
2,22
45,37
24,46
30,19
10,29
34,65
77,59
79,78
1,35
13,48
50,78
92,83
72,71
3,74
68,90
49,56
22,3
54,89
55,80
24,80
26,26
61,34
59,14
72,2
78,95
92,89
90,30
94,16
13,26
29,72
66,87
99,16
10,84
87,33
35,3
29,96
9,85
1,44
22,54
48,3
40,17
16,35
52,56
20,37
2,47
26,93
68,22
79,62
67,89
33,2
83,89
13,70
10,7
89,97
85,12
65,61
38,69
85,1
80,13
31,77
61,3
63,70
77,21
7,69
60,56
70,21
54,97
18,53
94,78
53,52
92,74
76,1
62,89
48,70
43,9
77,89
12,44
61,25
5,93
56,37
18,7
66,94
8,69
45,47
95,72
92,36
32,69
18,82
77,79
50,98
93,59
23,67
100,47
93,58
90,38
86,52
40,71
63,49
45,98
14,37
38,70
85,43
76,48
60,59
97,13
92,3
51,22
72,67
57,64
78,42
91,65
9,98
45,39
82,98
13,46
100,33
72,11
52,19
19,62
93,36
41,87
89,34
55,29
26,33
32,10
85,96
89,22
67,22
74,43
41,58
82,59
14,14
7,24
58,76
28,5
10,37
96,78
25,31
56,54
17,52
7,64
21,82
40,20
62,62
25,70
6,68
38,77
63,78
50,46
76,38
75,73
71,81
37,99
77,21
82,99
87,69
3,35
89,30
39,71
10,42
84,19
84,28
26,10
90,53
28,50
7,21
5,30
20,73
84,48
17,2
48,75
44,15
67,89
68,37
46,40
49,66
23,8
48,23
96,29
34,10
40,80
54,29
79,84
89,63
32,92
72,31
92,44
1,67
64,9
19,66
7,14
11,73
78,65
47,94
85,34
40,21
96,28
91,3
45,28
42,84
89,92
18,28
49,41
93,12
84,12
4,31
76,91
14,1
54,16
56,91
76,33
91,66
23,16
15,13
8,24
3,7
94,94
48,80
11,96
90,27
91,47
90,100
21,92
99,88
77,86
48,5
22,10
94,24
36,36
27,36
90,9
15,72
99,83
35,56
63,37
9,59
93,74
14,36
47,80
14,14
82,92
40,40
1,53
28,19
95,29
80,57
54,72
50,60
90,84
15,36
55,14
92,79
3,26
65,60
19,24
58,60
91,19
96,87
56,78
66,18
77,2
18,71
24,53
76,99
48,7
97,81
25,49
64,87
80,81
63,4
9,54
16,75
31,100
53,41
81,24
2,82
33,1
22,99
50,39
88,96
68,84
70,79
61,9
73,70
51,56
93,69
40,28
40,15
31,19
88,23
45,83
100,85
19,68
86,78
33,19
2,62
88,18
19,100
84,84
61,30
13,94
45,78
9,84
31,36
43,93
17,39
16,91
10,14
99,57
53,40
11,98
20,2
41,33
72,64
87,60
22,14
96,49
92,19
60,9
86,57
90,67
63,16
59,76
6,23
2,96
80,9
33,16
28,39
81,47
71,26
37,52
38,2
93,30
18,35
94,68
96,94
78,31
32,22
75,51
81,30
52,68
25,47
33,17
2,2
66,55
87,57
70,73
48,41
80,9
85,74
62,64
91,61
51,6
93,65
87,7
49,97
15,58
71,100
25,81
74,37
33,59
77,88
68,90
15,51
46,8
17,59
51,13
64,58
50,7
100,51
63,6
79,18
73,81
85,23
62,45
71,23
44,86
77,70
3,75
74,58
8,26
61,8
43,38
77,25
5,1
47,84
19,72
3,61
38,17
89,77
35,76
13,37
72,16
57,21
84,50
91,82
72,83
93,79
100,36
35,4
41,50
64,20
1,12
57,86
71,38
4,28
10,17
29,22
56,46
81,11
5,71
40,84
25,53
39,39
6,8
14,40
92,14
42,42
10,43
49,66
83,55
90,95
97,65
21,36
3,81
33,28
91,7
62,49
65,55
1,11
36,26
86,96
83,33
13,88
34,64
18,86
55,63
53,1
19,67
18,74
42,62
53,44
100,25
49,9
32,53
23,40
14,29
12,74
41,6
74,75
92,90
100,72
78,97
45,6
22,33
58,30
100,91
9,88
27,70
31,65
53,2
62,8
28,64
56,25
3,34
11,7
87,98
63,77
60,21
14,90
40,10
37,95
7,62
37,20
47,20
76,88
49,33
37,21
83,50
22,23
12,17
76,59
50,67
36,45
63,4
28,33
34,52
25,45
73,83
51,97
31,76
28,73
61,40
63,47
66,66
35,49
25,69
94,17
51,65
79,4
81,70
62,100
9,38
79,29
11,22
23,100
35,77
83,8
77,66
35,58
38,5
8,88
71,20
18,39
9,84
62,77
33,13
57,47
67,84
49,82
83,81
9,1
34,53
58,62
35,65
9,27
62,41
7,8
99,4
33,16
49,46
23,78
29,81
42,53
57,59
58,43
82,80
81,81
48,96
34,99
100,85
81,81
3,34
38,16
73,75
80,100
72,17
82,67
48,80
44,48
95,42
81,56
74,67
88,91
60,74
59,100
41,86
13,30
53,13
77,42
62,12
7,17
52,20
41,73
92,41
48,100
41,14
20,72
77,83
33,30
43,77
55,39
85,97
79,2
84,64
69,53
29,45
25,85
67,4
15,7
42,21
13,28
40,91
71,78
57,76
62,29
27,37
97,43
92,33
91,35
16,3
25,70
20,89
66,23
50,72
41,51
66,32
78,32
19,54
79,71
80,39
91,62
54,77
13,87
90,89
77,87
79,81
59,39
64,1
48,91
81,82
37,64
50,43
52,4
81,46
11,38
40,43
53,83
40,88
81,93
84,15
16,93
84,92
40,41
40,25
63,58
15,15
41,2
92,30
7,77
61,2
39,98
63,40
25,6
4,4
63,73
39,11
43,36
80,65
33,71
54,55
57,44
78,89
7,32
47,61
56,1
33,51
41,26
4,51
93,63
65,41
67,2
87,90
15,82
20,66
79,45
15,63
57,20
76,20
24,30
58,32
60,56
76,5
61,10
22,10
29,84
42,3
34,80
80,37
27,9
48,6
27,2
39,23
25,4
41,59
44,36
35,66
34,60
52,83
53,92
31,77
50,60
62,73
94,72
41,25
38,27
76,91
91,75
81,48
3,94
100,47
32,73
69,30
33,12
91,42
55,80
81,3
67,20
81,85
78,53
11,39
29,41
51,2
54,1
14,52
13,25
65,38
23,2
48,91
78,51
28,3
18,17
73,52
42,37
30,62
31,40
51,68
5,91
28,68
38,71
35,62
91,75
66,54
32,53
90,15
39,95
40,73
100,60
88,19
89,49
18,19
58,9
89,94
7,52
1,88
92,32
49,4
61,33
11,27
11,4
63,69
56,6
70,53
2,29
74,67
70,72
64,64
32,88
18,48
84,35
86,66
67,6
23,28
6,61
33,37
43,77
44,49
42,91
46,82
77,13
28,1
49,30
3,90
51,65
65,43
89,81
2,69
37,28
29,30
90,47
29,13
92,30
23,44
94,63
47,55
9,54
60,28
47,100
54,18
66,45
81,27
85,31
40,9
6,41
68,10
71,35
65,47
38,44
38,80
87,92
80,72
7,76
10,49
28,56
51,67
69,29
93,88
2,36
99,61
37,88
52,84
14,82
57,30
72,70
71,96
8,13
83,2
41,68
6,56
74,46
39,82
11,63
38,26
91,58
65,98
49,33
58,9
40,13
84,37
37,89
53,23
78,64
56,100
3,2
85,33
11,83
73,70
57,97
66,90
23,11
92,45
87,98
81,66
81,47
50,93
74,13
62,19
66,28
42,48
66,16
55,97
97,36
33,12
10,39
74,65
87,60
8,94
24,42
51,62
49,51
73,47
28,91
79,18
66,65
68,26
79,97
57,2
19,24
35,57
76,20
47,39
24,95
18,22
13,93
68,44
41,95
94,89
13,55
8,95
49,63
93,90
80,27
60,85
42,45
52,33
43,75
94,70
27,16
35,91
45,87
25,82
81,99
57,56
12,72
72,12
12,25
9,63
8,73
95,95
65,99
96,35
8,29
66,27
55,49
16,57
87,88
60,9
62,28
7,97
7,47
74,31
11,51
77,6
29,38
98,43
90,95
58,75
22,99
56,74
26,79
34,84
42,50
43,74
89,11
67,85
36,34
79,29
14,48
76,81
45,12
51,51
51,96
99,73
