S_i,A_i
72,22
96,14
54,20
6,69
2,96
84,2
27,30
68,75
95,49
66,11
31,41
33,37
74,32
57,61
23,23
76,41
25,96
82,46
4,43
31,19
35,24
48,94
4,11
98,64
97,50
72,14
81,19
81,56
91,90
45,87
3,47
39,42
95,43
54,14
73,50
96,51
54,41
28,85
40,43
65,42
55,62
28,95
21,20
99,61
3,39
17,7
58,47
27,97
91,49
10,34
24,90
91,37
42,45
91,72
38,56
66,31
33,22
23,47
31,53
65,94
25,9
67,5
49,60
72,30
74,72
45,48
28,37
78,80
7,52
84,94
39,76
90,22
66,65
52,68
88,78
21,50
37,68
6,80
86,60
59,89
14,93
29,26
68,98
18,96
11,45
61,74
2,53
27,14
85,93
12,29
31,33
50,62
79,48
71,20
42,87
76,97
55,97
14,30
70,56
44,4
2,51
88,33
5,35
97,76
81,54
75,3
100,10
11,48
58,44
12,10
16,64
7,40
58,50
18,31
71,90
83,41
75,53
44,91
73,98
85,93
47,14
75,19
1,17
58,93
19,46
50,15
76,44
44,70
58,86
13,79
97,56
60,69
26,53
9,19
11,92
49,94
4,50
93,55
75,72
44,22
84,57
22,17
49,83
49,91
82,47
24,30
15,43
41,2
46,19
47,27
80,80
88,67
4,45
7,91
43,28
70,89
8,8
58,93
37,92
83,69
48,88
22,13
67,13
88,65
74,66
55,91
86,87
94,98
9,51
96,17
45,11
36,27
53,36
16,95
8,74
18,63
54,68
34,13
1,83
47,20
51,1
42,37
94,19
30,77
49,42
34,19
37,81
7,21
34,74
23,28
23,3
85,53
51,69
51,2
64,62
22,8
13,49
56,37
9,7
63,38
45,48
63,80
50,42
11,12
31,33
27,77
81,52
90,80
67,24
25,20
48,34
45,57
62,86
14,56
66,33
45,86
92,21
28,70
67,67
32,83
41,8
62,79
89,61
71,96
80,52
29,51
78,2
28,90
6,18
60,69
32,18
29,29
43,7
42,42
70,53
57,48
20,89
46,30
81,23
59,91
67,34
8,70
16,26
75,81
57,38
72,6
43,65
25,55
40,45
6,64
95,50
71,28
46,6
87,42
50,100
95,5
15,49
77,93
84,71
74,87
57,10
81,59
29,72
72,73
33,94
35,56
85,98
80,12
88,62
82,45
61,87
91,31
59,19
67,6
13,75
72,31
3,5
63,78
77,28
19,34
34,39
87,98
11,85
33,82
70,51
48,11
34,14
53,82
27,67
41,50
91,3
61,73
19,74
18,18
70,72
35,60
42,93
97,17
61,79
69,58
30,19
43,95
21,19
50,23
43,71
21,44
32,39
86,25
35,70
67,70
89,63
62,27
10,28
32,70
80,59
33,62
93,69
21,34
57,57
42,12
64,67
33,88
2,100
51,75
86,80
85,70
84,29
46,64
94,16
42,44
7,79
44,13
35,39
31,92
13,91
64,89
60,28
36,40
35,46
82,53
41,66
28,3
39,89
73,42
3,66
30,35
57,93
19,42
56,53
93,24
91,95
100,69
5,33
96,24
73,51
42,72
93,84
58,29
5,66
63,80
67,91
19,21
89,78
47,60
39,6
67,53
75,25
79,98
49,8
81,50
12,38
48,13
35,16
48,82
50,23
81,1
43,49
16,1
93,13
97,92
60,33
82,66
18,58
93,95
36,96
26,61
29,59
56,64
75,41
5,58
43,23
4,41
62,88
32,72
87,98
85,82
5,58
97,84
70,27
90,72
40,65
37,73
39,5
43,96
21,81
87,93
22,44
92,82
35,94
70,28
55,31
72,17
88,76
37,63
79,7
92,52
6,30
82,46
98,42
28,64
60,85
48,12
48,67
47,50
70,75
82,8
68,75
53,96
92,15
84,56
97,28
61,32
42,90
10,33
59,71
27,75
98,8
20,2
41,50
51,42
52,42
66,52
57,44
67,78
94,42
26,73
56,14
68,97
87,25
48,96
79,10
61,11
59,23
13,19
37,73
30,41
97,9
36,98
24,24
65,11
95,49
16,80
57,89
98,47
33,41
5,26
37,74
72,13
23,21
24,6
72,46
75,2
7,22
8,40
81,86
18,30
10,72
91,81
64,47
73,69
45,39
73,53
22,7
15,19
18,100
58,81
91,36
56,24
37,19
65,100
45,55
32,43
26,9
62,74
99,91
15,29
46,96
71,32
40,6
47,82
33,61
75,88
63,84
43,38
55,64
50,36
82,80
63,77
32,51
69,18
32,99
28,24
38,18
29,49
57,37
20,41
27,33
53,11
21,31
5,72
67,48
46,39
14,33
65,47
55,3
4,55
2,47
91,25
88,49
24,41
90,1
4,20
10,41
19,44
17,15
87,35
37,88
3,7
8,36
15,76
38,70
85,19
75,4
60,71
5,9
5,99
50,97
6,29
53,9
77,43
37,75
91,6
96,55
7,44
56,39
95,45
54,16
14,95
83,88
63,24
27,27
56,93
83,91
32,83
54,78
30,47
61,35
14,18
94,76
67,90
50,33
56,81
43,19
40,58
54,47
81,18
86,63
96,92
83,92
54,17
16,62
10,79
34,51
50,27
41,37
10,79
5,38
93,60
71,90
39,83
35,77
48,21
59,86
66,75
53,76
25,64
54,67
67,3
39,71
58,36
66,48
54,14
24,13
86,49
30,37
5,66
58,84
55,9
42,44
71,95
47,79
27,68
89,46
34,59
95,89
16,10
51,89
83,48
