S_i,A_i
30,15
98,7
80,56
4,45
80,14
57,21
84,64
50,54
30,62
44,98
4,96
42,73
5,62
34,53
26,38
24,58
96,97
13,96
70,58
2,46
72,54
62,18
98,40
21,38
48,92
57,64
17,82
50,29
54,92
4,94
31,14
69,30
57,20
55,46
13,72
49,64
75,38
49,35
28,11
8,99
80,3
2,99
43,24
53,87
84,77
34,20
69,35
81,88
54,61
35,48
89,95
52,96
22,24
73,95
71,64
42,68
65,91
49,59
94,19
20,32
45,59
41,60
79,76
21,27
93,62
98,25
11,23
20,4
8,9
100,58
14,19
31,16
78,32
77,83
15,22
31,83
85,61
78,91
63,7
73,82
18,52
93,11
84,66
82,41
83,72
84,64
6,99
46,40
6,79
7,96
99,81
3,49
24,27
97,73
81,38
66,72
55,65
76,32
25,24
24,84
42,94
61,9
61,48
85,56
37,18
59,33
89,83
81,22
34,70
94,69
96,86
82,42
90,17
8,95
56,16
36,73
18,24
5,51
58,24
4,59
95,22
59,55
73,91
93,29
22,2
77,18
37,88
22,96
67,28
93,77
21,100
95,11
15,100
47,30
97,29
9,42
91,28
5,53
31,4
45,87
22,76
73,100
1,30
88,94
95,16
24,25
13,86
89,1
70,11
85,42
31,71
98,74
53,87
21,54
96,100
44,54
26,8
96,99
41,31
76,63
63,49
52,4
76,69
80,18
32,24
58,41
22,85
80,65
50,1
26,73
61,99
98,54
35,13
95,1
92,8
82,93
74,79
81,43
34,57
79,60
77,62
49,40
13,25
41,12
26,44
27,67
82,99
37,92
90,88
57,85
45,9
85,91
62,65
57,11
17,40
80,21
64,1
44,80
65,34
40,33
96,43
28,60
97,10
15,23
82,84
36,40
42,8
34,43
17,59
27,66
9,64
33,21
62,75
91,100
43,54
1,89
73,55
25,7
64,14
5,34
48,51
50,85
62,23
29,91
29,91
81,71
57,75
8,39
84,56
7,94
19,14
57,76
14,92
18,40
76,69
94,63
72,56
91,32
49,53
71,87
20,20
72,93
39,28
6,37
91,42
62,56
26,70
89,22
32,2
29,71
23,37
32,3
54,2
65,74
98,9
100,43
45,83
60,28
21,31
36,49
26,89
12,62
94,72
83,27
5,33
25,42
100,46
83,38
8,87
95,78
8,4
1,64
90,8
98,5
53,33
98,16
54,98
23,66
62,10
88,17
44,91
31,31
97,60
1,46
72,59
69,20
46,88
96,74
72,36
6,52
31,9
81,24
25,73
1,19
33,78
16,16
67,76
12,88
86,24
62,27
79,73
59,57
64,82
61,92
39,3
18,51
73,42
14,12
80,42
24,19
23,87
35,45
75,25
58,63
62,56
78,12
78,21
6,22
21,74
64,42
72,94
37,68
75,8
18,83
76,33
1,87
92,20
31,99
98,74
46,16
23,28
13,82
47,39
57,87
26,97
100,76
85,50
18,40
99,38
42,42
1,47
48,57
32,45
86,11
76,19
69,76
24,57
77,25
3,80
50,67
11,66
30,51
13,62
36,86
45,37
25,53
72,49
98,89
41,43
24,63
68,26
17,61
70,12
51,84
72,42
90,99
23,16
81,42
100,45
73,8
3,93
18,5
59,9
8,85
4,6
26,38
86,49
46,87
82,42
73,74
9,99
82,90
76,80
43,93
16,43
52,33
98,82
36,59
62,58
22,75
85,87
82,95
41,65
9,35
67,13
49,53
63,43
33,88
35,8
20,8
14,49
12,47
43,53
58,46
81,98
7,32
66,62
83,2
96,30
85,41
65,85
25,90
91,28
58,85
22,77
67,61
28,71
71,41
22,17
50,91
94,98
23,58
52,65
13,30
39,34
27,77
5,66
65,63
17,99
78,65
48,79
74,80
84,22
76,21
49,26
94,36
84,51
48,92
88,7
25,18
81,76
29,54
67,14
29,39
75,56
67,96
11,83
47,90
15,6
24,14
88,26
94,29
93,51
55,53
64,79
7,39
44,88
49,15
52,94
5,46
5,44
36,25
32,46
76,49
9,5
75,1
24,47
11,100
2,68
88,70
34,58
16,1
10,66
86,28
86,97
49,47
94,53
26,17
66,2
68,28
68,37
90,58
74,73
55,31
11,85
5,2
59,64
1,45
20,24
21,87
43,7
34,99
80,86
18,23
59,57
41,63
15,58
43,7
31,58
60,8
48,32
28,86
3,97
59,94
88,97
8,68
34,18
7,99
91,39
88,29
36,33
58,61
100,61
82,98
36,93
9,31
74,88
13,67
86,47
76,35
100,86
24,31
7,21
73,74
51,71
65,2
32,91
50,48
40,72
19,68
41,57
18,43
52,6
80,67
46,88
24,38
99,18
20,40
6,38
70,90
4,93
87,17
60,88
23,62
4,90
33,9
8,22
1,2
34,14
45,48
53,15
8,64
27,20
90,35
68,44
6,25
20,93
21,20
50,17
55,23
56,57
99,10
48,70
6,20
62,2
8,76
55,58
8,28
2,27
97,42
36,66
86,95
58,97
11,92
53,9
16,64
89,26
11,57
40,3
78,69
43,62
7,83
20,65
66,35
64,39
35,15
90,22
6,10
71,27
4,34
96,43
33,61
74,48
53,82
73,66
56,7
32,42
83,83
67,89
63,84
35,80
81,24
73,17
85,92
18,17
50,21
73,46
7,18
32,86
33,100
43,83
100,61
31,86
49,30
18,62
83,51
82,100
86,23
36,97
76,99
90,55
6,84
77,58
29,92
74,89
18,14
12,60
36,74
54,30
81,73
93,1
64,58
30,64
23,43
89,36
84,53
17,89
98,89
8,26
98,6
32,46
87,53
41,98
97,100
48,60
35,76
56,17
9,99
1,32
83,75
29,96
24,47
67,58
25,3
55,76
3,52
2,9
67,20
20,46
20,37
17,28
26,100
23,30
94,79
6,66
44,51
23,96
8,61
8,59
13,22
4,13
23,32
55,10
81,76
41,67
32,88
47,89
7,34
61,32
62,34
46,91
21,59
24,88
21,93
97,13
53,17
81,60
3,39
15,58
69,90
25,71
72,32
39,48
33,24
20,56
66,62
88,33
64,52
4,29
53,1
11,31
13,8
76,97
82,28
44,33
23,44
62,21
28,24
86,8
78,53
66,11
12,49
95,84
2,57
38,79
33,92
43,87
49,8
61,85
100,87
35,36
29,15
56,14
13,43
5,99
35,3
36,66
43,35
100,44
82,33
68,81
53,47
62,49
92,96
50,21
44,66
65,93
2,2
24,31
51,9
49,85
27,98
73,3
20,97
83,32
5,98
22,25
38,57
26,54
54,48
68,76
48,6
52,10
87,4
53,67
52,77
93,66
94,59
59,38
75,91
33,16
16,3
13,54
51,10
75,27
32,46
87,14
12,36
61,46
83,71
37,34
3,15
11,42
81,54
11,88
10,81
49,95
73,75
8,77
28,89
14,72
80,39
6,59
86,29
6,79
33,84
75,33
53,82
12,95
60,96
71,83
56,59
90,14
54,32
94,35
7,68
87,20
72,50
30,35
79,72
92,85
17,59
48,100
20,56
71,77
67,50
13,87
25,1
87,51
38,70
1,34
2,15
10,72
51,24
77,85
68,49
12,21
97,74
78,9
52,59
57,17
39,65
35,86
19,29
9,94
6,58
43,33
83,86
43,12
35,42
48,6
69,98
41,17
14,75
83,65
36,85
4,85
22,21
14,88
37,24
63,61
45,88
76,38
58,83
5,44
8,69
97,48
61,51
81,94
13,22
19,37
47,79
83,40
24,84
12,14
39,76
13,64
34,28
96,56
93,93
33,14
72,11
15,75
78,38
25,83
92,89
76,81
37,60
91,34
63,80
49,71
69,94
79,76
40,14
32,27
19,49
12,4
1,8
50,7
80,23
63,58
29,4
17,93
8,83
71,33
12,67
2,37
28,64
37,39
60,68
25,43
26,65
59,93
98,21
57,85
91,74
65,48
68,96
83,61
8,58
74,61
92,42
13,15
30,32
4,38
47,54
8,65
45,66
92,38
32,62
91,28
9,47
71,44
73,21
89,85
24,44
6,25
74,15
6,67
18,61
63,22
4,70
91,49
33,31
92,5
85,66
39,68
82,31
37,18
82,25
82,42
23,88
77,30
23,17
66,68
40,48
70,71
68,63
88,31
60,74
32,4
50,1
9,48
8,4
82,80
100,94
2,42
53,29
8,76
19,96
86,74
38,38
57,34
38,19
25,34
30,56
62,27
59,2
53,78
80,3
76,68
58,19
7,95
17,9
31,13
12,24
87,37
52,98
11,20
20,11
47,6
53,72
87,33
70,19
2,24
50,36
78,58
42,81
36,26
54,30
65,74
31,63
80,26
58,78
12,37
23,68
55,31
15,66
67,30
93,66
22,89
100,82
48,87
19,59
5,89
61,64
81,20
52,41
25,99
62,92
58,23
31,75
40,13
38,46
8,87
3,25
8,32
5,12
30,35
40,58
1,57
83,31
41,40
51,29
57,77
66,76
47,68
67,21
66,75
44,5
80,96
2,39
34,51
78,68
52,80
56,94
91,41
57,91
87,68
71,31
41,88
65,8
90,24
65,63
88,92
40,79
55,66
32,48
93,77
58,41
68,92
71,94
76,79
90,39
1,85
97,46
10,71
61,73
83,5
85,86
54,20
77,47
20,30
58,69
48,92
14,83
69,85
67,39
36,99
29,64
56,86
59,44
22,90
99,1
9,22
13,32
60,71
60,52
71,51
10,3
47,11
7,58
4,92
51,90
59,55
30,4
43,30
5,33
12,44
76,15
65,78
85,82
43,54
10,90
21,45
87,71
35,70
59,30
36,57
28,58
4,82
53,72
87,24
61,23
30,2
86,12
96,57
83,98
99,87
67,51
69,22
5,39
44,13
88,9
96,71
31,73
82,36
49,42
8,20
61,12
35,63
17,98
66,39
39,13
21,89
27,18
53,40
80,54
23,30
37,6
89,62
8,66
55,90
94,18
75,11
70,87
16,73
89,32
87,37
49,56
48,82
24,33
89,67
52,100
12,42
59,78
33,68
44,83
28,41
68,75
55,18
75,100
52,87
49,34
2,31
1,39
41,81
25,35
72,80
84,12
72,40
49,24
74,82
65,79
33,10
66,49
41,77
43,66
99,70
88,55
4,79
26,28
80,42
33,92
26,27
92,1
62,85
5,72
90,10
84,77
34,22
98,3
75,9
74,54
80,39
63,77
52,11
1,58
64,12
85,21
21,98
56,94
54,26
11,97
29,41
4,39
55,33
65,41
84,11
18,25
45,69
49,92
62,93
81,82
46,34
53,2
95,50
47,61
8,12
57,72
60,73
100,38
49,20
2,2
41,6
7,35
26,14
53,84
79,62
87,84
77,28
68,50
42,60
20,77
27,27
98,91
24,2
24,62
8,57
3,3
68,45
17,92
5,36
88,88
20,51
79,24
7,96
72,8
14,55
77,38
62,32
63,2
22,5
58,89
46,62
26,48
15,11
71,10
1,84
17,81
90,41
97,67
2,49
28,36
62,16
74,27
71,57
74,100
21,87
22,80
100,35
53,42
15,86
31,67
72,57
13,66
49,52
3,88
7,22
49,34
3,55
49,35
58,92
69,3
5,10
17,84
10,95
71,32
90,24
5,92
30,97
97,50
55,9
41,28
20,6
22,7
51,87
10,46
25,68
56,38
22,49
29,48
71,68
100,20
44,21
44,98
60,27
29,99
4,28
65,98
31,90
90,43
22,64
86,96
95,91
87,97
68,43
33,42
90,50
59,67
96,2
60,31
28,42
92,37
68,34
33,93
45,64
84,19
73,64
4,25
22,76
86,44
89,43
67,82
86,61
58,99
62,43
40,67
21,59
11,56
43,25
22,12
70,28
61,74
47,19
63,68
41,55
97,46
76,8
60,99
9,17
1,8
54,51
79,87
38,66
100,97
35,68
24,13
17,23
12,32
98,97
38,57
2,36
39,73
93,10
88,27
14,61
80,20
83,12
75,22
57,14
53,30
18,44
89,3
45,52
22,64
39,35
38,12
73,87
37,21
83,39
37,95
30,56
29,74
10,78
52,82
96,33
90,88
25,55
32,63
71,75
44,81
26,95
35,80
44,30
82,83
46,46
36,49
24,35
61,99
35,94
25,82
27,88
86,60
52,81
2,89
10,73
31,62
32,87
83,53
63,7
67,47
96,87
57,33
63,19
22,31
51,12
70,55
88,51
73,62
96,34
38,52
30,37
22,21
64,6
75,40
94,96
81,88
71,59
52,38
50,90
60,26
83,37
32,78
68,87
32,75
87,1
75,68
50,42
6,26
27,49
37,86
44,64
59,68
86,31
4,98
31,82
56,56
27,92
25,71
13,50
89,94
96,92
81,8
94,99
73,90
35,6
24,94
74,65
13,13
34,10
35,57
28,14
17,51
18,67
61,79
56,50
57,13
17,88
55,30
39,60
3,33
71,23
89,16
22,87
36,92
75,11
64,8
38,89
21,63
78,23
58,19
39,17
45,55
89,92
60,70
40,33
49,61
31,45
6,27
14,22
67,73
21,65
57,10
48,41
81,85
82,62
99,17
16,34
99,8
3,26
71,63
48,36
62,21
50,92
79,66
2,79
95,66
75,60
36,6
39,54
58,67
85,34
82,7
51,19
10,23
51,33
60,1
53,75
24,41
38,46
41,40
4,83
19,79
34,17
10,53
99,64
1,73
47,78
90,91
28,61
44,82
60,47
47,70
2,11
10,36
86,25
37,41
19,25
55,37
19,66
18,65
8,78
11,17
59,3
20,68
4,99
99,81
41,46
23,65
3,87
93,76
98,23
100,83
20,16
19,87
19,61
4,19
80,4
73,75
78,77
18,43
82,21
83,93
95,24
38,92
12,59
38,46
38,45
1,49
25,42
84,90
31,49
72,83
19,79
86,5
81,44
76,12
80,41
86,92
93,12
56,47
30,27
66,44
6,80
94,26
78,10
16,87
93,28
59,3
69,16
42,41
25,59
64,29
90,89
75,13
34,71
31,82
49,80
63,19
28,90
51,72
29,66
90,57
15,21
40,21
28,59
74,95
34,79
24,90
15,46
60,2
98,78
21,66
3,64
85,78
89,81
17,82
30,3
49,52
5,47
73,86
30,40
12,73
42,16
37,28
15,24
94,71
28,51
100,66
13,98
56,82
39,13
100,64
23,71
89,30
38,28
26,15
97,91
49,51
66,93
61,79
31,94
25,73
58,27
57,27
70,33
95,40
35,48
82,56
57,47
85,58
29,32
3,50
4,87
78,77
83,11
85,43
43,5
56,60
19,39
48,7
51,62
94,89
42,49
71,42
44,10
3,23
80,81
52,63
55,41
79,48
81,72
21,58
20,60
83,96
77,12
99,76
50,4
55,46
7,52
57,62
69,100
22,61
12,88
18,82
24,77
75,35
96,22
19,44
25,83
75,62
42,70
8,49
50,59
34,92
41,48
86,91
90,50
39,55
42,21
89,24
59,61
25,12
99,59
7,75
81,54
41,8
63,98
34,3
80,48
88,53
14,40
11,87
17,41
97,6
81,59
100,10
94,79
25,53
42,6
70,42
21,94
66,85
74,96
67,59
95,48
6,54
53,36
19,21
74,63
51,25
50,93
35,32
91,55
33,80
56,58
42,49
60,69
55,58
18,12
72,38
60,68
83,49
5,4
64,95
63,35
65,9
79,31
93,59
100,16
51,18
55,40
77,47
43,13
66,87
3,92
88,67
58,14
100,71
17,52
1,19
88,26
26,1
79,22
20,2
70,7
32,65
56,27
53,23
49,44
38,20
79,69
76,88
99,73
21,34
79,88
68,35
81,70
80,12
30,59
78,84
21,81
87,84
83,79
53,38
26,29
87,83
88,72
54,96
44,9
2,91
89,16
5,21
52,14
52,41
92,94
48,40
49,82
37,35
44,70
21,90
39,4
98,55
37,53
82,84
40,31
10,11
75,96
89,75
43,20
5,83
95,36
47,66
91,88
46,2
3,9
62,59
14,77
34,36
19,46
13,40
93,61
11,10
32,62
54,24
89,17
6,60
2,40
98,2
8,57
75,43
33,15
83,50
90,78
14,46
11,6
9,16
50,30
55,98
94,27
16,85
42,61
11,15
30,7
69,71
16,99
71,45
56,78
92,68
91,48
81,36
38,25
6,52
75,31
2,55
77,66
57,90
84,17
56,84
68,1
97,58
51,61
11,61
60,92
61,21
59,21
44,69
69,92
1,54
59,24
58,98
40,44
60,85
61,10
89,28
35,72
84,53
50,25
26,40
42,94
60,50
42,87
2,58
28,27
76,50
90,46
6,99
79,53
47,100
71,75
44,48
88,43
46,16
65,4
60,72
40,47
71,43
52,60
38,36
37,40
89,43
25,50
33,24
93,17
96,56
63,77
83,48
84,69
14,80
92,91
31,74
24,47
71,33
84,15
89,12
15,87
18,14
21,15
19,81
15,3
3,92
83,23
77,37
91,60
11,32
84,20
91,22
88,91
31,23
21,22
59,94
32,57
45,92
60,47
10,28
97,72
36,98
71,86
16,38
55,12
42,67
81,27
28,13
61,8
47,3
29,10
100,98
38,61
53,5
67,59
2,19
37,82
22,75
14,98
68,100
33,100
16,41
59,79
73,39
80,66
15,18
22,35
22,1
80,98
33,30
92,81
62,33
5,45
67,66
14,43
35,54
88,44
80,83
49,77
30,94
98,5
99,49
35,30
26,5
55,51
16,86
39,63
71,16
63,9
3,13
85,75
34,36
3,19
65,56
25,99
26,54
21,58
38,100
80,66
21,67
79,65
14,91
15,76
58,4
20,70
45,49
82,92
36,49
53,83
82,40
34,76
82,40
55,58
97,62
38,64
60,29
51,43
28,83
12,1
49,77
59,93
57,54
82,18
51,84
25,4
53,43
52,74
44,84
83,88
3,96
17,64
23,56
62,3
55,30
45,22
82,73
77,88
26,75
6,41
24,53
72,72
93,96
56,17
24,27
50,38
48,2
79,23
8,60
97,31
71,40
58,35
51,76
92,42
11,67
18,8
4,100
63,1
61,82
78,45
66,76
40,21
91,35
60,64
100,85
53,30
25,48
80,34
92,69
97,70
52,2
10,48
7,61
17,93
58,7
49,29
90,15
57,82
80,66
20,43
94,46
45,96
90,35
3,44
88,67
86,66
22,24
39,54
98,11
90,53
67,27
12,70
22,18
60,68
26,52
97,55
58,9
73,56
52,53
5,8
58,59
93,93
10,93
42,9
68,82
84,71
10,51
92,63
62,12
45,55
98,60
41,25
61,53
51,61
75,24
49,98
97,62
91,35
47,43
61,2
54,82
46,1
91,58
31,55
5,68
94,21
20,18
26,97
35,64
55,35
21,28
86,4
81,22
79,45
43,87
27,52
62,11
99,98
84,74
61,13
55,39
82,27
92,6
89,64
56,80
23,20
88,9
56,6
60,19
43,79
58,66
68,60
30,57
84,17
54,31
18,63
45,35
27,74
96,78
16,89
24,74
87,99
11,41
63,5
92,35
77,51
95,32
53,92
53,89
56,11
46,62
46,49
92,25
31,94
90,69
46,94
76,2
28,60
42,31
13,34
37,76
58,97
23,82
17,98
35,68
92,83
66,64
45,80
20,64
7,99
14,16
52,58
48,25
42,22
78,87
38,87
8,94
49,94
89,17
54,68
2,75
76,66
91,56
1,44
31,70
59,37
87,31
21,21
56,26
24,55
16,7
1,71
20,72
64,34
32,75
7,33
100,96
68,50
24,23
25,76
15,76
30,99
38,23
78,84
7,6
39,29
87,93
80,78
36,62
44,43
11,24
17,48
48,81
49,47
62,5
15,65
43,96
24,64
83,52
23,68
88,52
91,47
90,23
96,85
18,55
54,5
30,5
58,62
41,41
73,13
85,71
38,22
32,20
27,1
25,77
54,12
12,52
89,4
99,27
65,65
79,59
93,59
49,84
62,46
36,4
100,64
31,92
70,31
88,98
70,51
14,78
25,76
1,10
33,1
13,92
90,35
99,14
85,64
98,79
10,8
61,26
56,25
70,57
77,7
30,28
9,47
84,64
73,89
89,22
39,41
62,90
69,77
95,33
32,45
40,68
23,72
37,31
6,8
11,85
42,46
45,13
74,62
90,98
36,54
10,14
61,18
31,5
89,58
32,50
29,92
22,26
22,93
73,2
24,87
20,91
12,10
89,44
37,33
51,36
19,99
73,10
98,22
56,52
40,28
1,2
47,82
4,49
57,76
80,40
6,82
2,78
31,90
32,72
28,71
47,41
51,5
56,1
87,35
86,48
3,51
59,22
70,41
21,78
54,57
10,5
18,40
55,88
22,93
70,38
42,81
91,78
72,75
20,7
77,94
53,2
1,99
86,70
86,54
70,52
54,90
76,69
40,23
40,67
44,53
84,85
85,5
29,3
68,54
78,40
77,22
38,45
70,69
64,55
100,37
70,20
24,79
17,62
62,37
92,52
5,46
56,20
79,28
95,82
71,80
26,58
53,29
88,67
9,99
1,44
52,51
89,24
35,48
98,59
47,73
93,92
89,35
72,37
44,50
87,1
59,91
26,84
1,89
83,36
60,97
49,35
4,6
97,73
44,55
93,78
1,81
46,1
100,13
41,64
60,53
1,44
41,15
75,57
100,27
19,59
5,56
65,86
36,71
54,16
100,45
9,6
3,15
70,60
27,34
46,10
33,10
34,95
6,78
27,55
29,11
19,51
87,67
30,26
10,58
21,81
36,29
43,11
94,11
54,91
53,11
62,1
97,45
45,49
57,31
54,75
33,52
71,4
13,30
57,38
78,92
94,9
90,93
93,76
21,35
8,91
78,83
93,76
60,33
79,49
96,8
21,19
61,22
93,7
97,88
56,39
84,25
49,30
62,43
36,57
98,89
18,36
27,42
30,35
66,20
69,75
84,48
60,23
15,87
42,39
47,1
65,56
4,62
23,31
29,72
47,88
89,36
71,68
75,94
57,4
66,77
10,99
14,6
45,92
17,58
89,91
83,12
2,50
43,78
66,60
11,47
80,63
25,11
15,95
80,28
73,24
14,64
71,42
23,21
88,42
98,4
74,63
76,4
63,12
78,43
55,18
46,55
17,97
36,2
79,25
1,17
28,99
67,14
60,6
21,6
26,46
27,14
5,45
1,74
49,19
52,94
6,41
70,56
72,43
93,79
5,82
72,80
87,47
71,96
70,46
52,10
43,34
84,89
75,5
77,52
25,27
78,5
29,53
96,26
7,6
21,24
18,92
94,78
40,28
82,83
21,64
67,6
88,99
10,39
10,36
25,62
52,30
99,43
77,83
80,92
24,10
41,69
65,35
94,100
81,68
86,92
36,99
38,4
44,42
16,59
1,75
96,76
30,61
49,18
25,88
35,60
67,35
67,68
60,44
67,45
15,84
93,91
83,99
92,44
98,1
65,74
98,30
28,61
45,5
78,17
6,59
7,80
42,39
56,85
40,9
76,24
57,42
61,5
85,84
30,56
70,38
20,60
5,60
63,77
91,69
4,23
58,88
92,95
70,26
44,49
47,25
23,23
5,81
77,32
6,1
39,49
41,14
24,14
63,36
59,75
68,64
30,4
38,46
52,98
12,55
40,5
5,14
34,34
71,18
25,70
50,25
29,47
86,83
92,22
10,83
56,42
56,27
67,6
17,11
38,78
54,60
23,64
63,39
77,99
95,96
30,97
81,100
4,2
45,99
56,76
20,11
1,21
63,4
10,70
100,39
3,72
63,31
1,30
40,80
71,29
30,64
9,23
60,65
3,44
58,21
51,93
100,20
53,53
41,50
8,86
1,16
70,45
100,52
72,31
14,5
91,95
86,40
3,47
5,91
30,31
72,44
100,61
97,44
70,72
29,36
13,74
40,49
1,70
28,32
80,21
80,67
79,26
49,69
65,70
43,39
87,56
97,16
43,36
1,41
93,67
90,99
69,17
21,92
83,46
37,58
46,49
15,59
85,41
74,79
23,80
93,10
61,66
20,14
88,8
57,11
48,34
61,2
94,97
53,31
16,39
63,29
64,29
49,31
24,18
45,12
13,50
39,78
56,18
52,92
90,21
3,21
65,34
68,70
81,37
98,47
63,34
3,97
1,73
15,21
77,22
64,5
78,37
39,66
44,28
27,95
77,8
55,11
67,68
59,20
13,56
56,57
87,72
24,83
9,71
33,80
50,52
67,56
24,22
49,13
77,82
74,81
35,88
11,79
7,54
52,1
53,65
72,28
85,78
95,26
87,81
92,46
88,78
77,26
28,83
8,24
93,82
95,91
80,30
13,75
23,91
100,58
15,64
38,21
19,80
17,14
66,75
80,21
33,55
99,61
88,53
75,16
25,2
29,50
14,1
41,27
31,25
97,73
22,87
26,30
28,52
2,31
75,57
63,4
10,34
6,1
44,94
87,22
45,39
20,33
85,50
42,73
79,56
91,89
26,72
46,36
30,64
35,32
51,100
89,49
65,32
54,6
89,42
5,87
80,72
23,47
48,36
52,27
39,100
60,59
74,85
79,91
7,69
21,60
66,98
51,49
4,16
45,68
36,13
17,97
84,2
52,74
13,23
21,3
37,60
23,84
37,6
50,2
47,14
86,79
37,44
55,27
10,55
13,89
23,78
32,11
31,65
1,58
6,14
11,65
39,28
49,63
66,73
37,50
89,39
17,86
95,89
58,64
23,74
27,71
30,41
66,39
20,3
24,20
79,18
89,100
4,9
52,49
62,14
74,36
18,20
77,29
42,96
50,51
32,36
62,23
84,48
26,69
46,61
4,97
65,51
85,10
33,6
4,1
32,12
4,36
57,10
8,9
19,54
72,32
100,96
47,51
83,39
7,79
72,24
10,83
69,37
49,15
23,30
66,77
65,65
27,66
48,85
72,68
32,81
77,61
100,82
58,17
76,24
16,47
56,40
82,39
100,36
9,72
46,13
4,16
4,100
25,60
12,47
53,28
35,46
81,88
37,100
21,23
67,68
69,27
18,43
70,21
38,31
56,24
55,74
23,3
43,1
41,53
48,28
23,10
17,100
13,18
49,28
39,70
10,21
37,51
41,20
95,64
80,82
30,60
58,96
60,54
24,87
63,48
11,66
82,72
38,46
39,3
40,75
45,54
1,33
55,54
29,100
87,41
31,15
21,76
21,18
60,19
74,65
73,11
38,38
95,89
85,44
55,79
68,57
97,93
4,68
89,47
26,47
96,19
62,65
26,32
57,36
